Index eps_r             loss_t           
 2186 +1.2207988588E-01 +3.9526926095E-01
 2187 +1.0007445303E+00 +2.8522557036E-01
 2188 +9.4159682203E-01 +3.0619825884E-01
 2189 +7.3302195351E-01 +5.9853402913E-02
 2190 +1.2257702831E+00 +1.9991135138E-01
 2191 +2.0386778233E-01 +2.4582253787E-01
 2192 +4.2318195291E-01 +1.7057534415E-01
 2193 -4.0405272449E-01 +5.0689442781E-06
 2194 +3.0437552494E-02 +3.3462836682E-01
 2195 -4.0627651316E-01 +3.0121812020E-03
 2196 +4.6856221984E-01 +2.1912453235E-01
 2197 +1.4302110748E-01 +2.5753717835E-01
 2198 +3.7141810593E-01 +2.4187661309E-01
 2199 +1.4786295234E+00 +1.6614650747E-01
 2200 +3.9137907291E-02 +5.9903017495E-03
 2201 +1.2888964486E+00 +1.6039833201E-01
 2202 +9.7645417159E-02 +1.9594151897E-01
 2203 +7.2296016129E-01 +1.1103847980E-01
 2204 +9.1088005830E-01 +1.2224519645E-01
 2205 -1.1703702474E-01 +2.8247264655E-01
 2206 +6.0559823129E-01 +2.6895342200E-01
 2207 +1.2238710025E+00 +1.8873018369E-01
 2208 -2.4492072718E-01 +3.6967995745E-01
 2209 +8.6143756801E-02 +8.6864417948E-02
 2210 +6.6656663962E-01 +2.6496101295E-01
 2211 +1.0012598386E+00 +5.0407306614E-02
 2212 -3.2942921517E-01 +3.2706322089E-01
 2213 +1.3688941316E+00 +1.3944027865E-01
 2214 +1.3447824643E+00 +9.7336515121E-02
 2215 +2.0348347134E-01 +5.7933342004E-02
 2216 -1.9572940375E-01 +1.9425037751E-01
 2217 +1.0609899308E+00 +7.9365789772E-02
 2218 +9.6488719398E-01 +1.7586573049E-01
 2219 +9.2483048607E-01 +2.3077666017E-01
 2220 +3.0550852923E-01 +1.9732849193E-01
 2221 +2.9979683771E-01 +2.7128561739E-01
 2222 +1.1674328715E+00 +1.9539958117E-01
 2223 -2.7321870485E-01 +7.3409003704E-02
 2224 +4.2374775943E-01 +3.6927882974E-02
 2225 +2.7787191965E-01 +7.8224692970E-02
 2226 +8.9583463853E-01 +2.4991903787E-01
 2227 +5.5156858583E-01 +1.5436261777E-01
 2228 -7.7108539349E-02 +4.8042569311E-02
 2229 -1.4986950572E-02 +2.2381426750E-01
 2230 +5.2938242231E-01 +9.8639100728E-02
 2231 +1.3637845535E+00 +8.0346203969E-03
 2232 +1.0836524117E+00 +1.9862048713E-01
 2233 -1.5406424722E-02 +5.6834028034E-02
 2234 +1.3274836947E+00 +2.3611396124E-01
 2235 +1.5403011455E-02 +6.0114927515E-02
 2236 +1.6023690309E-01 +1.5721250564E-01
 2237 -4.3694622897E-01 +3.2349171555E-01
 2238 +1.4822979632E-01 +1.8918426215E-02
 2239 -2.4908862537E-01 +1.2421355982E-01
 2240 +6.2167795190E-01 +2.1610533776E-01
 2241 -4.7082012386E-01 +5.5529705916E-02
 2242 -3.6855028599E-01 +1.2219071731E-01
 2243 +9.8987503441E-01 +2.5387388762E-01
 2244 -3.7983547246E-01 +1.8676009254E-01
 2245 +9.2557659588E-02 +3.7438319538E-01
 2246 +8.2927072034E-01 +3.5672812522E-01
 2247 +1.3705137210E+00 +1.7109791178E-01
 2248 +1.2144242527E+00 +1.1687791708E-01
 2249 +1.3329912755E+00 +2.5471952192E-01
 2250 +5.8730572185E-01 +1.4405320281E-01
 2251 -8.4855179640E-02 +2.9400708664E-01
 2252 +1.0810117554E+00 +3.9122716498E-01
 2253 +5.8030230060E-01 +3.7968179951E-01
 2254 +6.4600655222E-02 +3.0646533396E-01
 2255 +5.8889074220E-01 +3.8331907794E-01
 2256 +3.0373771034E-01 +1.1448878299E-01
 2257 -1.4882122075E-01 +1.0949158934E-01
 2258 +1.2113355209E+00 +3.7551671710E-01
 2259 +7.5737222481E-01 +2.1421240210E-03
 2260 +1.2333955074E+00 +9.8520894187E-02
 2261 +8.0665879633E-01 +2.5746023199E-01
 2262 -5.5608116655E-02 +6.0305129656E-02
 2263 +6.1685735907E-01 +9.0560496568E-02
 2264 +5.6508316869E-01 +3.2303886205E-02
 2265 +7.2188903535E-01 +1.7367127274E-01
 2266 +1.0437211093E+00 +2.7181833954E-01
 2267 +1.1924029082E+00 +2.9852684544E-01
 2268 -1.4785598958E-01 +2.8412433879E-01
 2269 +1.4881449785E+00 +1.0561450501E-01
 2270 -1.3612394012E-01 +2.5801933469E-01
 2271 +1.1756895270E+00 +1.2419204888E-01
 2272 -1.5796598574E-01 +1.0800280887E-01
 2273 -1.1219768859E-02 +3.8936855120E-01
 2274 +2.7243494373E-01 +3.1564415893E-01
 2275 +8.1164923222E-02 +1.0902071034E-01
 2276 +8.2364249389E-01 +2.9235468480E-01
 2277 +4.1624032470E-01 +1.0625571406E-01
 2278 +1.1641957376E+00 +2.5219618318E-01
 2279 +1.3647327467E-01 +2.5184647756E-01
 2280 -5.1377248656E-02 +3.2515070654E-01
 2281 -1.0159584530E-01 +7.6350375340E-02
 2282 +5.9648617584E-01 +3.0656875066E-01
 2283 +1.7248666033E-02 +3.8010837210E-01
 2284 +1.4429143833E+00 +1.0034333471E-01
 2285 -3.4442848805E-01 +2.5681172410E-01
 2286 +5.1957632045E-01 +2.8338579916E-01
 2287 +4.2938743863E-02 +3.1952030912E-01
 2288 -1.6237445885E-01 +6.6405895044E-02
 2289 -4.5796329597E-01 +2.6841114577E-01
 2290 +6.0219269924E-01 +1.5981811910E-01
 2291 +6.3936424358E-02 +2.7793665375E-01
 2292 -3.2580332700E-01 +2.1089700580E-01
 2293 +3.2348475839E-01 +3.1850888678E-01
 2294 +4.0624920337E-01 +1.6575670091E-02
 2295 -3.7366554461E-01 +2.4351557105E-01
 2296 +1.2578076491E-01 +3.7818364816E-02
 2297 +2.4531519944E-01 +8.5693504127E-03
 2298 +5.4317841624E-01 +1.3016337335E-01
 2299 +1.2135243829E+00 +3.0482947282E-01
 2300 +2.9146771243E-01 +2.3649435602E-01
 2301 +2.9380422710E-01 +1.0822185271E-01
 2302 +3.4361946936E-02 +2.4860484263E-01
 2303 +7.8116989616E-01 +3.0685867032E-01
 2304 -3.7208324489E-01 +3.8154896189E-01
 2305 +6.8804835189E-01 +1.8064271622E-01
 2306 +1.2175615670E+00 +2.5980624781E-01
 2307 -5.8760428340E-03 +1.8088946688E-01
 2308 +2.3083404023E-01 +2.9744715139E-01
 2309 +8.4168399628E-01 +1.2611872141E-01
 2310 +3.8779613644E-01 +3.2936590016E-01
 2311 +3.7683245665E-01 +1.5784687344E-01
 2312 -3.0551199673E-01 +1.0304646147E-01
 2313 +8.6584679329E-01 +2.5097591600E-01
 2314 +9.9453123188E-01 +1.9154513098E-01
 2315 +5.5590770473E-01 +1.5138634039E-01
 2316 +8.8508905531E-01 +3.4969697973E-01
 2317 +9.7224125714E-01 +2.0377979659E-01
 2318 +1.3377406524E-01 +2.4871547641E-01
 2319 -1.6269660620E-01 +3.6622088494E-01
 2320 +1.1986965115E+00 +2.9884648281E-01
 2321 +1.0041175160E+00 +3.2310978751E-01
 2322 +7.5897616954E-01 +3.6619910173E-01
 2323 -4.9267623083E-02 +1.4735832953E-01
 2324 +9.0764581746E-01 +1.6175088269E-01
 2325 +8.8122858777E-01 +3.1364092905E-01
 2326 +7.5596409873E-01 +1.2379566152E-01
 2327 +1.2385232967E+00 +4.9791179189E-02
 2328 +1.2341429975E+00 +3.9836364111E-01
 2329 -4.7283913258E-01 +2.6475747056E-01
 2330 +6.6559687219E-01 +4.4728408729E-02
 2331 -9.3411912633E-02 +8.5867399117E-02
 2332 -2.6586028431E-02 +2.8741985185E-01
 2333 +3.2548299832E-01 +1.4187890342E-01
 2334 +8.0401267678E-01 +4.3375373175E-02
 2335 +1.2400077484E+00 +2.0931852989E-02
 2336 -2.5135006687E-01 +2.0612915139E-01
 2337 +1.4251321447E+00 +1.9256461694E-02
 2338 +8.5530541219E-01 +7.7188769652E-02
 2339 +4.3199742180E-01 +1.7073394408E-02
 2340 -4.7357849703E-01 +3.1522582178E-01
 2341 +1.4544348493E+00 +2.9628847194E-01
 2342 +2.5982649747E-01 +2.1954834862E-01
 2343 -4.8044533185E-02 +3.2385659949E-01
 2344 -1.2970977372E-01 +4.7892650164E-02
 2345 +5.3620951062E-01 +2.0655231939E-01
 2346 +6.5048603664E-01 +3.2571998399E-01
 2347 +7.7949827336E-02 +2.9860294715E-01
 2348 +5.0917120523E-02 +2.0405558766E-01
 2349 +1.1450818594E+00 +1.4606424796E-01
 2350 +3.7718253761E-01 +2.3719254293E-01
 2351 +9.6553308652E-01 +2.2839424520E-01
 2352 +1.4492630352E+00 +2.8790450138E-02
 2353 +2.8980305547E-01 +1.3431953174E-01
 2354 +5.8415207984E-01 +3.3248644317E-01
 2355 +1.4463903110E+00 +5.3384898806E-02
 2356 -3.9998873595E-02 +3.6130737501E-01
 2357 +2.3821728932E-01 +6.5864524035E-02
 2358 -1.4443932237E-01 +3.2139779352E-01
 2359 +7.3509754427E-02 +3.1024860182E-01
 2360 +3.6462635179E-01 +1.2571380929E-01
 2361 +1.4136013254E+00 +3.4576698677E-01
 2362 -4.5856362901E-01 +2.6433915298E-01
 2363 +7.4697055168E-01 +3.3290237361E-01
 2364 +1.5798735645E-01 +7.5900112786E-02
 2365 +3.2624923742E-01 +3.2335971959E-01
 2366 +1.0980370780E+00 +2.2498105310E-01
 2367 +1.1790366280E+00 +3.0427476226E-01
 2368 +2.0143929804E-01 +1.8851169267E-01
 2369 +6.1044245635E-01 +8.9462538692E-02
 2370 -8.9189113492E-02 +2.5246819700E-01
 2371 +8.9233588861E-01 +3.3922215349E-01
 2372 +1.2353522795E-01 +7.9941402954E-02
 2373 +3.9376666885E-01 +3.8265573219E-01
 2374 -2.2404804452E-01 +1.9017097963E-01
 2375 +1.2965075160E+00 +3.3126105642E-01
 2376 +6.8395108527E-01 +3.2292066836E-01
 2377 -2.3165548796E-01 +3.7274612017E-01
 2378 +5.6587272328E-01 +3.4459293869E-01
 2379 -4.3045342670E-01 +2.0968216209E-01
 2380 +5.4564633571E-01 +2.3419996109E-01
 2381 -2.8382417091E-01 +2.8392787635E-01
 2382 +2.1345409773E-02 +2.0489835932E-01
 2383 +1.4842876259E+00 +2.9094530508E-02
 2384 +2.2961020048E-01 +2.4486127184E-01
 2385 +8.8420971342E-01 +3.2077032156E-01
 2386 +7.0550654361E-02 +3.1679218225E-01
 2387 +4.4189018194E-01 +3.7533151050E-01
 2388 +1.1206821646E-05 +1.9304647374E-01
 2389 +8.2594331014E-01 +3.6745828054E-01
 2390 +1.2095137258E+00 +2.6220886746E-01
 2391 +9.8412959332E-01 +2.2214563097E-01
 2392 -2.1882464637E-01 +2.2459440635E-01
 2393 +5.3984012950E-01 +1.1433730499E-01
 2394 -3.0607451164E-01 +3.5871294494E-01
 2395 +3.9277403855E-01 +2.3225007072E-01
 2396 +2.6421268761E-01 +5.2993629467E-02
 2397 +8.3794136152E-01 +2.0796045490E-01
 2398 +1.4950048253E+00 +1.1080185980E-01
 2399 +2.1883279204E-01 +4.4424852769E-02
 2400 +1.3199571857E+00 +3.6017546907E-01
 2401 +1.2532492835E+00 +1.2142472365E-01
 2402 -2.6005248545E-01 +2.8432268033E-02
 2403 +8.0306135002E-01 +7.2844502665E-02
 2404 +1.8473174139E-01 +3.4516599185E-01
 2405 -1.0706372553E-01 +2.3164522660E-01
 2406 +9.3367457788E-01 +2.6526225659E-01
 2407 +3.2102992962E-02 +2.2646915658E-01
 2408 -4.6644310874E-01 +2.9016766934E-01
 2409 +5.9457730009E-01 +2.2949992161E-01
 2410 +1.3278909997E-01 +3.3651018133E-01
 2411 +6.2790264423E-01 +3.0923293640E-01
 2412 -1.9479822117E-01 +3.9565662238E-01
 2413 +1.2662721569E+00 +2.6773294492E-01
 2414 +4.1954341664E-01 +3.3342510627E-01
 2415 -5.2189944866E-02 +1.5992683412E-01
 2416 -1.6878110531E-01 +2.4499469082E-01
 2417 +3.9552119230E-01 +1.9921620726E-01
 2418 +6.2320060840E-01 +1.7761061859E-01
 2419 -5.7721981249E-02 +2.3803531691E-02
 2420 +1.4510105970E+00 +1.2879857437E-01
 2421 -1.7550300903E-01 +3.5289065447E-02
 2422 +1.2222416583E+00 +2.7721561056E-01
 2423 +1.3691904631E+00 +7.4985665306E-02
 2424 +3.3258287860E-01 +1.2197641341E-02
 2425 -2.9271406691E-02 +4.8672737866E-03
 2426 +3.2189076431E-01 +3.4643624105E-01
 2427 +7.3678169424E-01 +2.0769233804E-01
 2428 +1.3404484513E+00 +3.5499219518E-01
 2429 -2.6327892263E-01 +3.3411551546E-01
 2430 +4.9262034724E-01 +2.7281088769E-01
 2431 +2.7440581079E-01 +2.3358989783E-01
 2432 +1.0705996950E+00 +1.7686456160E-01
 2433 -2.7122884223E-01 +1.9782411639E-01
 2434 +4.9685846733E-01 +3.6189089445E-01
 2435 +5.2729027650E-01 +3.4214509471E-01
 2436 +6.3065625302E-01 +1.9200059083E-01
 2437 +7.8645320396E-02 +2.9079117944E-01
 2438 -3.4775082988E-01 +8.0549262190E-02
 2439 +1.4836300566E+00 +1.8663093348E-01
 2440 +1.2440515694E+00 +1.1640996767E-01
 2441 +2.2812265671E-02 +3.6505299122E-01
 2442 +2.1169021466E-01 +4.3475988518E-02
 2443 -4.9852722730E-01 +3.3537040744E-01
 2444 +4.6624904594E-01 +3.4878405293E-01
 2445 +4.4274289700E-01 +2.1115129333E-01
 2446 -4.0832377617E-02 +2.9250916915E-01
 2447 +1.4496814793E+00 +9.8340955059E-02
 2448 +1.4857805917E+00 +3.8969958555E-01
 2449 +3.1135408513E-01 +9.2267647806E-03
 2450 +8.8831306811E-01 +2.1190842995E-01
 2451 +1.3223542232E+00 +6.3902598024E-02
 2452 +7.0535277434E-01 +2.5532537485E-01
 2453 +1.2470207875E-01 +3.2655790651E-01
 2454 +8.2304412439E-02 +3.3956910188E-01
 2455 +4.8994855641E-01 +2.2979301110E-01
 2456 +1.7663129106E-01 +1.2662284349E-01
 2457 +1.0223124938E+00 +1.0236515212E-01
 2458 +8.6538879454E-01 +3.8107949876E-01
 2459 -3.4580785810E-01 +1.2745160639E-01
 2460 +1.1446966190E+00 +3.7083843893E-01
 2461 +1.0600809805E+00 +1.8253481117E-01
 2462 +1.2536849460E+00 +1.8354601051E-01
 2463 +1.0400179741E+00 +3.0417486971E-01
 2464 +6.2214437910E-01 +2.8856876925E-01
 2465 +1.1318806288E+00 +3.0885504905E-01
 2466 -3.8826721142E-01 +1.3733028963E-01
 2467 +2.3694383070E-01 +2.3565930155E-02
 2468 -3.9146942796E-01 +2.0741210241E-01
 2469 +4.8435999829E-01 +2.9325984472E-02
 2470 +2.2795711964E-01 +2.9422874958E-01
 2471 +6.9667025496E-02 +3.7596254157E-01
 2472 +1.2791968216E+00 +2.3256607484E-01
 2473 +1.4575667505E+00 +2.7136883424E-01
 2474 +5.7404177881E-01 +2.7619073890E-01
 2475 +3.8318528792E-01 +1.8825454624E-01
 2476 +8.0776760439E-01 +1.3442783932E-01
 2477 -3.1954833677E-01 +1.8135160724E-01
 2478 -1.8541449549E-01 +1.9234114627E-01
 2479 +7.3996723502E-01 +2.9410493379E-02
 2480 +8.4063657182E-01 +1.2060911321E-02
 2481 +9.7388717198E-01 +9.6817765864E-03
 2482 +1.4725558565E+00 +3.6447169979E-01
 2483 +1.3098323204E+00 +3.7284835407E-01
 2484 +3.0272439596E-01 +2.5615772600E-01
 2485 +1.1712097049E+00 +1.8113499654E-01
 2486 +6.2644480147E-01 +2.8875949233E-01
 2487 +5.6645072306E-01 +6.7790600562E-03
 2488 +5.3024580715E-01 +3.1103282308E-01
 2489 +5.8102046275E-01 +1.2137501710E-01
 2490 +1.1783555879E+00 +2.8534930731E-01
 2491 +1.4977307136E+00 +1.5940748846E-01
 2492 +6.3020658524E-01 +1.9654428364E-01
 2493 +3.6044557192E-01 +9.9625793128E-02
 2494 +2.2661264350E-01 +2.5204189708E-01
 2495 +7.2086848096E-01 +1.5234665915E-01
 2496 +7.4119742150E-01 +1.0100086185E-01
 2497 +7.5942142101E-01 +2.0862902241E-01
 2498 +9.4105047860E-01 +3.8824966606E-01
 2499 -3.1699006734E-01 +8.5537023485E-02
 2500 +1.0639404320E+00 +2.6372321504E-01
 2501 +3.7640998310E-01 +2.6618806167E-01
 2502 +3.3694992264E-01 +1.9612840225E-01
 2503 +1.3494512577E+00 +2.2579330435E-01
 2504 +6.2991422646E-01 +3.9017600537E-03
 2505 +4.2510938525E-01 +6.4403508395E-02
 2506 +2.9873339245E-01 +3.5778560775E-01
 2507 +5.8797367544E-02 +1.3878428111E-02
 2508 +4.6840036278E-01 +1.4179193104E-01
 2509 +3.1753734440E-01 +1.0537450982E-01
 2510 -1.0885526789E-02 +3.6684134527E-01
 2511 -1.0830565185E-01 +3.1806713694E-01
 2512 +3.3379755814E-01 +4.8330193674E-02
 2513 +6.2399263804E-01 +9.2876419679E-02
 2514 +7.5546018609E-01 +1.4944617687E-01
 2515 -4.7758287948E-01 +2.2266925469E-01
 2516 +1.0972153603E+00 +3.5441708723E-02
 2517 +3.5586954546E-01 +6.1817385226E-02
 2518 -4.9056396046E-01 +3.6879645915E-01
 2519 +9.8010222613E-01 +1.5860049228E-01
 2520 +1.2449505771E-01 +2.6603595327E-02
 2521 +6.6259682155E-01 +2.1202755343E-01
 2522 +1.0519433033E+00 +1.3904192546E-01
 2523 -6.6125703064E-02 +3.8240751163E-01
 2524 +6.0863378526E-01 +3.9309610548E-01
 2525 +1.7014392262E-01 +3.1884794846E-01
 2526 +9.8653862290E-01 +2.4918171241E-01
 2527 +6.5552039200E-02 +1.6303630245E-01
 2528 +6.7458606932E-02 +3.1271616525E-01
 2529 +1.3910085279E+00 +3.4677308261E-01
 2530 +4.9375700688E-01 +5.2289705412E-02
 2531 +1.1876668959E+00 +1.7514762392E-01
 2532 +1.1279935397E+00 +1.8414239471E-02
 2533 +2.5784326639E-01 +3.5469733637E-01
 2534 +9.4720248870E-01 +2.7699075690E-01
 2535 +1.6579008875E-01 +2.1888657925E-01
 2536 -3.9276964647E-01 +3.9871247644E-01
 2537 +6.8862101377E-01 +5.4104428880E-02
 2538 -3.5677055032E-01 +1.9078153599E-01
 2539 +9.4389759269E-01 +9.3069366913E-02
 2540 +8.3955785369E-01 +3.5968861378E-01
 2541 -2.7932803342E-01 +8.4969654646E-02
 2542 +7.4878945961E-01 +6.3332351425E-02
 2543 +1.1872758862E+00 +1.6391393462E-01
 2544 -4.9274872984E-01 +3.4382980224E-01
 2545 +5.4069210196E-01 +1.5033890584E-01
 2546 +2.7697440574E-02 +1.7473012950E-01
 2547 +5.4684778478E-01 +1.9462248858E-01
 2548 +7.6143042870E-01 +1.4440302530E-01
 2549 +9.2720742273E-01 +3.7683645824E-01
 2550 +1.6401036938E-01 +2.4557571102E-01
 2551 +5.2788801040E-01 +3.1088855358E-01
 2552 +4.6915574545E-01 +2.9145378217E-01
 2553 +1.2505070761E+00 +6.8060328364E-02
 2554 +1.2949066043E+00 +2.6585123749E-01
 2555 +1.0233475521E+00 +1.8903102604E-01
 2556 +1.0056036599E-01 +2.1106173460E-01
 2557 -7.9369906626E-02 +3.7417538673E-01
 2558 +5.0536144372E-01 +1.7262511952E-02
 2559 +1.0032033912E+00 +3.5612786268E-01
 2560 +8.1248549530E-01 +3.2289307024E-01
 2561 +1.1661758821E+00 +3.9417584272E-01
 2562 +3.3814243230E-01 +1.3098971560E-01
 2563 +6.7308898600E-01 +2.9102113158E-01
 2564 +2.6240298533E-01 +3.5173261207E-01
 2565 +7.8368339629E-01 +1.8437299151E-01
 2566 +5.5049937247E-01 +9.1753717059E-02
 2567 -8.3370614782E-02 +3.1491956995E-01
 2568 -4.7172440142E-01 +2.4561970714E-01
 2569 +8.3308774683E-01 +7.2082759444E-02
 2570 -2.4100912540E-01 +3.6099310761E-01
 2571 +1.3010399040E+00 +3.9181567053E-01
 2572 +3.1551951918E-01 +2.5675932733E-01
 2573 -3.2392848984E-01 +3.8555354601E-01
 2574 +7.0476690236E-01 +2.8693331923E-01
 2575 +2.1385267274E-01 +8.9293458369E-02
 2576 +1.0452313185E+00 +2.7962854084E-01
 2577 -4.9957382925E-01 +2.9417620844E-01
 2578 +7.8558838127E-01 +2.9962900805E-01
 2579 +7.0169044821E-01 +1.2074672600E-01
 2580 +6.7215990940E-01 +3.2522883169E-01
 2581 +8.4384005801E-01 +1.7914721103E-01
 2582 +4.0387288758E-02 +2.6181743679E-01
 2583 -4.1589549275E-01 +3.7487386743E-01
 2584 -1.2131035953E-01 +1.7817688686E-01
 2585 +6.3685323719E-01 +1.9054263186E-02
 2586 +1.1741294924E+00 +3.4418008961E-01
 2587 -1.4698695839E-01 +2.7608108279E-01
 2588 +1.8689133093E-01 +2.7405882660E-01
 2589 +8.0277667302E-01 +2.3361869816E-01
 2590 -4.6661855734E-01 +1.2727461172E-01
 2591 +1.2713620190E+00 +1.5693531630E-01
 2592 +9.7604358812E-01 +1.7777255526E-01
 2593 +8.7538935137E-01 +1.5357835828E-01
 2594 -7.3233408505E-03 +2.2824441045E-01
 2595 +8.7876900486E-01 +2.2158874229E-01
 2596 -2.5442524115E-01 +3.2427469138E-01
 2597 -3.2106504966E-01 +1.8463847107E-01
 2598 +7.9563498995E-01 +3.0246439841E-01
 2599 -3.2875115606E-03 +3.7602112017E-01
 2600 +1.1369527605E+00 +2.4435468465E-01
 2601 +7.8838688122E-01 +2.3688160449E-01
 2602 +3.7874233035E-01 +2.7636282839E-01
 2603 +4.3307552062E-01 +3.6675150407E-01
 2604 -2.5186955338E-02 +3.4775571393E-01
 2605 +8.5929560082E-01 +5.8946651708E-02
 2606 -1.8753068109E-01 +1.3706996687E-01
 2607 +7.6467411319E-01 +6.1728803275E-02
 2608 +9.0946999001E-01 +2.5124639497E-01
 2609 +1.0830694497E+00 +2.1530547758E-01
 2610 +4.1187849059E-01 +7.5666806243E-02
 2611 -9.2353706571E-02 +1.7476983633E-02
 2612 +9.8206214661E-01 +1.7538888720E-01
 2613 +1.2584580934E+00 +1.3976821046E-01
 2614 +1.3461518005E+00 +3.6466295438E-01
 2615 +1.3733206543E+00 +6.0509627035E-02
 2616 +3.3437471915E-02 +6.6856600930E-02
 2617 -3.4492799653E-01 +6.2205899973E-02
 2618 -4.6995889958E-01 +3.0108909117E-01
 2619 +2.1975542548E-01 +3.2252883919E-01
 2620 +1.3258788001E+00 +3.2767504649E-01
 2621 +6.1127495538E-01 +1.3817338146E-01
 2622 +6.6169740685E-01 +5.6037757537E-02
 2623 +5.8811871487E-01 +3.6350613241E-01
 2624 -2.8268498634E-01 +3.1630835529E-01
 2625 +3.9841586451E-01 +2.3395609179E-01
 2626 +3.9601560042E-01 +1.7500742858E-01
 2627 +9.3226108390E-01 +5.3240100469E-02
 2628 +4.0568548145E-01 +3.1745741728E-01
 2629 +1.4225502501E+00 +1.4880429084E-01
 2630 +2.4074241965E-01 +1.2638062086E-01
 2631 +1.2841971965E+00 +1.5800673799E-01
 2632 +1.3717848002E-01 +3.6328428038E-01
 2633 -5.6189033327E-02 +6.9724157050E-02
 2634 +4.7032455452E-01 +3.6631026104E-01
 2635 +1.1258879222E-01 +1.6065786491E-01
 2636 +3.4178300489E-01 +2.1063081599E-01
 2637 -2.7207249205E-01 +3.2981094026E-01
 2638 +1.4115116100E+00 +1.4147573391E-01
 2639 +1.2106624685E+00 +4.5332848785E-02
 2640 -4.6700319831E-01 +2.9876673196E-01
 2641 +7.2614097611E-01 +2.0845659715E-01
 2642 +1.0771597930E+00 +2.5362589410E-01
 2643 -4.2844422873E-01 +2.6557511946E-01
 2644 -1.8951412261E-01 +2.6756560328E-01
 2645 +1.3888743001E+00 +3.4378514980E-01
 2646 +1.4145081552E+00 +1.2393315522E-01
 2647 +1.2597666247E+00 +7.1163569309E-02
 2648 -3.2853399322E-01 +3.4549641496E-01
 2649 -3.2027266257E-01 +2.4155296166E-02
 2650 -2.6686077253E-01 +3.4851322429E-02
 2651 -1.2074528565E-01 +4.1649905837E-02
 2652 +1.0926811416E+00 +1.0864500904E-01
 2653 +1.9704088421E-01 +2.7144676686E-01
 2654 +1.4613181825E+00 +3.7107784859E-01
 2655 +1.0632399358E+00 +4.0594247582E-02
 2656 +2.6568596843E-01 +3.8736514591E-01
 2657 +1.4142040697E+00 +3.8717506811E-01
 2658 +2.2455337986E-01 +1.8751226074E-01
 2659 -3.7132398329E-01 +2.7759220882E-01
 2660 +5.4685636972E-02 +3.4651210735E-01
 2661 -2.8308261296E-01 +6.5790969009E-02
 2662 +3.4734930328E-01 +8.4352509723E-02
 2663 +1.2846238043E+00 +2.8891827188E-01
 2664 -1.3117101601E-01 +1.1402289186E-01
 2665 +1.0367544217E+00 +2.0040235398E-01
 2666 +1.0575766698E+00 +3.0051080324E-01
 2667 +6.4661672648E-01 +9.9191850803E-02
 2668 +2.0602586538E-01 +3.7937715112E-01
 2669 +2.4676366356E-01 +9.9344218546E-02
 2670 +9.3421720992E-01 +2.3977338411E-01
 2671 +4.1095591018E-01 +3.7637191708E-01
 2672 +3.8898772870E-01 +3.7832926421E-01
 2673 +3.1249780904E-01 +3.0538667518E-01
 2674 +1.2715147447E+00 +9.9917691309E-02
 2675 +1.3190464295E+00 +1.8059832456E-01
 2676 +1.4300191634E+00 +2.4820391404E-01
 2677 +7.4082457387E-01 +2.2738602333E-01
 2678 +1.7373575956E-01 +2.7083922812E-01
 2679 +4.5657042392E-01 +3.8053587621E-01
 2680 +1.4944567602E+00 +2.5814706214E-01
 2681 +6.1349931803E-01 +2.8337463807E-02
 2682 +4.7304292431E-01 +2.7244618665E-01
 2683 +6.5779522658E-01 +1.9048734511E-01
 2684 +2.2099554271E-01 +1.0589479146E-01
 2685 +1.2875252777E+00 +2.0687825996E-01
 2686 -1.8140360960E-01 +2.2630765416E-01
 2687 +3.1983605783E-01 +9.9589931888E-02
 2688 -2.7346463393E-02 +3.1817249681E-01
 2689 +1.3170164986E+00 +1.8956244160E-01
 2690 -4.0749042677E-01 +3.0678153779E-01
 2691 -4.9656103306E-01 +3.8649211414E-01
 2692 +4.9410600878E-01 +3.3092137330E-01
 2693 +7.6041088514E-01 +2.4379946716E-01
 2694 +1.4479903162E+00 +3.5358041023E-01
 2695 +1.4549816669E+00 +3.1629863520E-01
 2696 +7.4170627666E-01 +2.6344451010E-01
 2697 +1.2851781928E+00 +3.9034836830E-01
 2698 -4.9869426976E-02 +3.7255279806E-01
 2699 +7.3437232214E-01 +2.6461949598E-01
 2700 +8.9938352399E-01 +2.1485695244E-01
 2701 +1.3318802727E-01 +3.1453039487E-01
 2702 -4.5318548148E-01 +3.4535081989E-01
 2703 -4.8173239617E-01 +3.2799588334E-01
 2704 -8.7420610428E-02 +1.7483150603E-01
 2705 +9.1524033584E-01 +2.1438285088E-01
 2706 +1.0848870398E+00 +2.3173092401E-01
 2707 +1.2106022148E-02 +5.5784610093E-02
 2708 +4.1441069984E-01 +3.7381508220E-01
 2709 +1.1136338301E+00 +3.5937632525E-01
 2710 +3.3707725046E-01 +1.7455456279E-01
 2711 -2.9697176906E-01 +9.9826897757E-02
 2712 -4.8805208941E-01 +3.4587179346E-01
 2713 +7.9182451482E-01 +2.4144952273E-01
 2714 +1.0037923618E-02 +3.5299283799E-01
 2715 -7.5263255015E-02 +2.7195875541E-01
 2716 +7.6585500456E-01 +8.1128174637E-02
 2717 +7.3365280831E-01 +2.7947072463E-01
 2718 -4.2296576613E-01 +3.7329016837E-01
 2719 +2.9258223025E-01 +8.3407716624E-03
 2720 -1.9817112223E-01 +8.6291972090E-02
 2721 +9.4048638993E-01 +8.5061043251E-02
 2722 +1.5119243125E-01 +3.9457923999E-01
